SMILES,Molecule Name,pxr_pEC50,adme_log_hlm_clint,adme_log_rlm_clint,adme_log_mdr1_mdck_er,adme_log_solubility_ph68,adme_log_ppb_human_unbound,adme_log_ppb_rat_unbound
Cc1cc(C)n(C(C)C(=O)NC2CCN(C(=O)CCc3ccccc3)CC2)n1,OADMET-0005073,4.85,,,,,,
Cc1cc(C)n(CC(=O)NCC2CCN(C(=O)c3csc(N)n3)CC2)n1,OADMET-0000949,3.08,,,,,,
Cc1cc(C)n(CC(C)CNC(=O)COc2ccccc2C=O)n1,OADMET-0001536,4.82,,,,,,
Cc1cc(C)n(CCCC(=O)N2CCCC2c2ccco2)n1,OADMET-0002969,5.08,,,,,,
Cc1cc(C)n(CCCC(=O)N2CCO[C@H]3COCC[C@H]32)n1,OADMET-0002916,5.22,,,,,,
Cc1cc(C)n(CCCC(=O)N2Cc3cnn(C)c3CC(C)(C)C2)n1,OADMET-0005289,5.12,,,,,,
Cc1cc(C)n(CCCNC(=O)N2CCC(CS(N)(=O)=O)C2)n1,OADMET-0001011,3.14,,,,,,
Cc1cc(C)n(CCN(C)C(=O)c2cccc(-c3cncc(C(=O)O)n3)c2)n1,OADMET-0001342,1.81,,,,,,
Cc1cc(C)n(CCNC(=O)NC2CCOCC2)n1,,,0.675686709,1.027920136,1.451052046,1.67678503,,
Cc1cc(C)n(CCNS(=O)(=O)c2cc(-c3ccno3)ccc2C)c(=O)n1,OADMET-0000933,4.05,,,,,,
Cc1cc(C)n(Cc2cccc(C(=O)N(C)Cc3snnc3C)c2)n1,OADMET-0001338,4.87,,,,,,
Cc1cc(C)n2nc(C)c(C(=O)NCC3CC3)c2n1,,,1.669707291,2.02382017,-0.139753256,,,
Cc1cc(C)n2nc(C)c(C(=O)NCCc3nnc(C)s3)c2n1,,,0.675686709,1.519565501,0.812560948,,,
Cc1cc(C)n2ncc(-c3noc(C4(c5cccnc5)CC4)n3)c2n1,OADMET-0004116,5.66,,,,,,
Cc1cc(C)n2ncc(C(=O)NC3CCCCC3)c2n1,,,1.746634199,2.220152562,-0.153480877,0.693726949,,
Cc1cc(C)n2ncc(C(=O)N[C@H]3CC[C@@H](C(C)C)CC3)c2n1,,,,,-0.110808736,,,
Cc1cc(C)n2ncc(C(=O)Nc3cccc(C(=O)O)c3)c2n1,,,0.675686709,1.027920136,-0.149624912,1.245512668,,
Cc1cc(C)nc(-c2noc(C(CC(C)C)N3CCCCC3=O)n2)c1,OADMET-0002609,4.67,,,,,,
Cc1cc(C)nc(-n2nc(C)c(CC(=O)NC3CCCCCC3)c2C)n1,,,1.64229631,2.919948425,1.522870708,1.737192643,,
Cc1cc(C)nc(CNC(=O)CC2CCNCC2)n1,,,0.675686709,1.027920136,,1.744605875,,
Cc1cc(C)nc(N(C)CC(=O)NC2CC2)n1,,,0.675686709,1.364006614,-0.053479359,1.542825427,,
Cc1cc(C)nc(N2Cc3ccccc3C2=N)n1,,,1.391552567,3.066215194,-0.09327523,,,
Cc1cc(C)nc(NC(=O)N(C)C2CCC2)c1,,,1.966592226,2.247907013,-0.298486671,1.615213335,,
Cc1cc(C)nc(NCc2cnc(C)c(C)c2)n1,,,1.09805504,2.210449618,-0.206443234,1.124178055,,
Cc1cc(C)nc(NS(=O)(=O)c2ccc(NC(=O)/C=C/c3ccc([N+](=O)[O-])s3)cc2)n1,,,1.146159056,1.758465263,,,,
Cc1cc(C)nc(Nc2ccc(C3CCCN(CC(=O)N4CCCC4)C3)nc2)n1,,,0.918082785,2.072025522,1.615671302,1.823637222,,
Cc1cc(C)nc(SCC(=O)N2c3ccccc3C(C)(c3ccc(Cl)cc3)CC2(C)C)n1,,,3.015502667,3.324075423,,,,
Cc1cc(C)nc(SCC(=O)N2c3ccccc3C(C)(c3ccccc3)CC2(C)C)n1,,,3.372714293,3.495298993,,,,
Cc1cc(C)nc(SCc2ccc(C(=O)NCc3noc(C4CC4)n3)o2)n1,OADMET-0001270,4.39,,,,,,
Cc1cc(C2CC2)nc(NC(=O)c2nc3ccccc3cc2C2CC2)n1,OADMET-0003241,5.83,,,,,,
Cc1cc(C2CCCN2C(=O)CCc2nc(-c3ccco3)no2)no1,OADMET-0004826,5.03,,,,,,
Cc1cc(C2CCCN2C(=O)Cc2nc(-c3ccco3)oc2C)no1,OADMET-0005122,4.52,,,,,,
Cc1cc(C=Cc2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1,OADMET-0003733,3.2,,,,,,
Cc1cc(C=O)c(C)n1-c1ccc(F)c(F)c1F,OADMET-0001507,4.61,,,,,,
Cc1cc(C=O)c(O)c(C(=O)N2CCCC(c3cc(C)n[nH]3)C2)c1,OADMET-0001827,3.62,,,,,,
Cc1cc(C=O)cc2c1OC1(C=C2)Oc2ccccc2C(=O)N1C,OADMET-0001529,5.1,,,,,,
Cc1cc(CC(C)NC(=O)NC2COc3c2ccc(C)c3C)n[nH]1,OADMET-0005329,4.62,,,,,,
Cc1cc(CC(C)NC(=O)c2cc(C3CC3)nc3c2c(=O)[nH]n3C)n(-c2ccccc2)n1,OADMET-0002673,4.81,,,,,,
Cc1cc(CC(C)Nc2ncc(F)c(-c3ccsc3)n2)n[nH]1,OADMET-0004193,4.62,,,,,,
Cc1cc(CCC(=O)NC2CCC(C)(C)CC2c2ccccc2)on1,OADMET-0005481,4.96,,,,,,
Cc1cc(CCCC(=O)NC[C@H]2CC[C@H](c3ccc(C(N)=O)c(C)n3)CC2)ccc1F,,,2.329509744,2.90742426,1.522262379,0.50242712,,
Cc1cc(CN(C)C(=O)C(=O)Nc2ccc(F)c(C)c2)no1,,,1.137923512,2.43065867,,,,
Cc1cc(CN(C)Cc2cccc(O)c2)c(C)c(CN2CCN(C)CC2)c1,OADMET-0001068,3.97,,,,,,
Cc1cc(CN(C)Cc2cscn2)no1,,,0.675686709,1.397000918,-0.270255541,1.457124626,,
Cc1cc(CN2CC(O)(CC#N)C2)ccc1F,,,1.1766121,2.846716799,-0.220272292,,,
Cc1cc(CN2CCC(N(C)c3ncc(Cl)cn3)CC2)on1,,,1.205312653,2.103960996,-0.236589637,,,
Cc1cc(CN2CCC(c3nnc[nH]3)CC2)on1,OADMET-0001182,2.69,,,,,,
Cc1cc(CN2CCN(c3ncccn3)CC2)on1,,,0.675686709,1.961392615,-0.216098707,1.564547712,,
Cc1cc(CNC(=O)N(C)Cc2c(C)nn(C)c2C)cnc1C,,,0.675686709,2.049679216,1.973590617,,,
Cc1cc(CNC(=O)N2CCCC3(C=Cc4ccccc4O3)C2)no1,OADMET-0002889,4.79,,,,,,
Cc1cc(CNC(=O)NC2CCc3c(Br)cccc32)on1,OADMET-0005490,4.96,,,,,,
Cc1cc(CNc2cc(C(=O)N(C)C)ccn2)sc1Br,,,1.559308011,2.902705466,-0.128243177,1.674861141,,
Cc1cc(CNc2ccc(Cl)c(C#N)n2)nc(N2CCCC2)n1,OADMET-0005323,5.02,,,,,,
Cc1cc(CNc2ncc(C(F)(F)F)cc2Cl)no1,,,1.810326627,2.108632666,-0.221277432,1.428458774,,
Cc1cc(CO)nc(N2CCCCC2)n1,,,1.426625106,2.053754341,,,,
Cc1cc(COCC(=O)N2CCCN(c3ccccc3F)CC2)no1,OADMET-0003391,5.06,,,,,,
Cc1cc(CS(=O)(=O)N2CCc3c(cccc3C(C)C)C2)no1,OADMET-0003272,5.13,,,,,,
Cc1cc(CSCc2c(C)noc2C)no1,,,2.113147531,3.281587592,,,,
Cc1cc(CSCc2ccc(C#N)cc2)no1,,,1.88295691,3.002342769,,,,
Cc1cc(C[C@@H]2COC[C@@H]2NC(=O)COCc2nc3ccccc3[nH]2)on1,OADMET-0001174,3.81,,,,,,
Cc1cc(C[C@@H]2COC[C@@H]2NC(=O)c2cc(C)c3nc(N)sc3c2)on1,OADMET-0000988,3.79,,,,,,
Cc1cc(Cl)c(NC(=O)N2CCCC(C3CCCCO3)C2)cc1Cl,OADMET-0004755,5.18,,,,,,
Cc1cc(Cl)c(OCCCN2CCNCC2)c(Br)c1,,,0.675686709,2.66329376,,1.566437492,,
Cc1cc(Cl)cc(C(=O)N(C(C)CS(C)(=O)=O)C2CC2)c1,OADMET-0003439,5.33,,,,,,
Cc1cc(Cl)ccc1OCC(=O)NCc1ccncc1,OADMET-0001936,2.93,,,,,,
Cc1cc(Cl)ccc1OCC(=O)O,OADMET-0002275,2.96,,,,,,
Cc1cc(Cl)n(-c2ccc(C#N)cc2)n1,,,2.020547724,2.491841954,-0.332256154,,,
Cc1cc(Cn2c(-c3ccccc3)nnc2N2C[C@H]3CCC[C@H]3C2)no1,OADMET-0004786,5.01,,,,,,
Cc1cc(Cn2cnc(C#N)c2C#N)c2ccccc2n1,,,0.675686709,1.564476685,0.452816486,,,
Cc1cc(F)c(Br)cc1NS(=O)(=O)c1cccc(Cl)c1O,OADMET-0002688,4.65,,,,,,
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,,,1.113241232,1.775967056,1.800036621,1.811239773,,
Cc1cc(F)c2c(c1)NC(C(=O)NCC1CC13CCSCC3)C2,OADMET-0003534,5.66,,,,,,
Cc1cc(F)cc(S(=O)(=O)NC(=O)[C@H]2C[C@@H]2C2CCC2)c1,OADMET-0004999,4.99,,,,,,
Cc1cc(F)cc2c1N(S(=O)(=O)c1n[nH]c3ncccc13)CCC2,OADMET-0003485,5.57,,,,,,
Cc1cc(F)ccc1-c1nc(CCn2c(C)nc3ccccc32)no1,,,2.600096893,3.254089615,-0.157314966,,,
Cc1cc(F)ccc1-c1nnc([C@@H]2CCCO[C@H]2c2ccnn2C)o1,OADMET-0004690,4.79,,,,,,
Cc1cc(F)ccc1-n1cc(O)c(C(=O)NCc2ccc(C)n(C)c2=O)n1,OADMET-0004882,4.49,,,,,,
Cc1cc(F)ccc1-n1ccc(NC(=O)NCCS(=O)(=O)Nc2ccccc2)n1,OADMET-0003526,6.63,,,,,,
Cc1cc(F)ccc1C(=O)NCc1ccc(O)c(O)c1,,,0.675686709,1.923616999,,1.606918526,,
Cc1cc(F)ccc1C1C(=O)NCCN1C(=O)Nc1cc(N(C)C)cc(C(F)(F)F)c1,OADMET-0002610,4.6850000000000005,,,,,,
Cc1cc(F)ccc1C1C(=O)NCCN1C(=O)c1ccc2nccn2c1,,,0.777789187,1.442448411,0.925531892,1.793790385,1.78096503,1.950724994
Cc1cc(F)ccc1CC(=O)N[C@@H]1CCOC[C@H]1OCCO,,,0.675686709,1.027920136,1.293835589,1.679064318,,
Cc1cc(F)ccc1CC(C)NC(=O)N1CCCC(C2CCCCO2)C1,OADMET-0003376,5.81,,,,,,
Cc1cc(F)ccc1Cc1noc(C2CCc3nccn3C2)n1,OADMET-0006071,3.96,,,,,,
Cc1cc(F)ccc1NC(=O)Cn1cncn1,,,0.675686709,1.027920136,,1.545925329,,
Cc1cc(F)ccc1NC(=O)c1cccc2cccnc12,,,,,-0.930131495,-0.356547324,,
Cc1cc(F)ccc1S(=O)(=O)N1CCCc2cnc(N3CCOCC3)nc21,,,,,-0.140626154,-0.508638306,,
Cc1cc(F)ccc1[C@@H](C)NC(=O)c1ccc(C#N)n1C,OADMET-0003064,5.32,,,,,,
Cc1cc(F)ccc1[C@H](C)n1cc(C(C)(O)Cc2ccccc2)nn1,OADMET-0002588,5.41,,,,,,
Cc1cc(N(C)C)nc(-n2ccnc2)n1,,,1.599162287,1.919475578,-0.15258186,1.454692449,,
Cc1cc(N(C)C)nc(-n2cnc(C#N)n2)n1,,,1.526261718,1.898648406,-0.225835938,1.36660971,,
Cc1cc(N(C)C)nc(N(C)Cc2csc(C)n2)n1,,,1.486047734,2.833233197,-0.199490063,1.675319983,,
Cc1cc(N(C)CC(C)(C)O)ncc1Br,,,1.556953454,2.986764123,,,,
Cc1cc(N(C)Cc2ccc(N)nc2)nc(-c2ccncc2)n1,,,1.645746395,2.516203412,0.643362482,1.461498527,,
Cc1cc(N(CCO)CCCO)ncc1Br,,,1.094296397,2.679317037,-0.115819631,,,
Cc1cc(N)n(-c2ncnc3sc(C)c(-c4ccc(Cl)cc4)c23)n1,,,1.974212235,2.826104619,-0.147306971,0.800717078,,
Cc1cc(N)n2ncc(C(=O)NCc3cccc(O)c3F)c2n1,OADMET-0005568,4.35,,,,,,
Cc1cc(N2CCC(C(=O)NC3CCCCC3)CC2)nc(-c2ccncc2)n1,,,1.826204424,2.285721545,,,,
Cc1cc(N2CCCC(c3n[nH]c(-c4ccccc4)n3)C2)ncn1,OADMET-0003950,5.05,,,,,,
Cc1cc(N2CCCC2)nc(C2CCCN(C)C2)n1,,,0.964165311,2.519927699,,,2.0,1.861522463
Cc1cc(N2CCCC2c2cc(CCC(=O)O)cc(C)n2)ncn1,,,0.675686709,1.027920136,,,2.0,2.0
Cc1cc(N2CCCCC2)nc(CNC(=O)c2ccccc2Cl)n1,,,1.751756258,3.001873841,-0.1734442,1.81391442,,
Cc1cc(N2CCC[C@@H]2C(=O)O)nc(N2CCOCC2)n1,OADMET-0001215,2.24,,,,,,
Cc1cc(N2CCN(C(=O)CC3C=CCC3)CC2)nc(N)n1,OADMET-0001243,3.03,,,,,,
Cc1cc(N2CCN(C(=O)OC(C)(C)C)[C@H](C)C2)ncn1,,,0.975891136,2.094792451,-0.115777617,1.713574538,,
Cc1cc(N2CCN(CC3CCN(C(=O)CC(C)C)CC3)CC2)n[nH]1,,,0.865932668,1.027920136,0.976895355,,,
Cc1cc(N2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,,,1.301767669,2.93863929,1.529080091,,,
Cc1cc(NC(=O)C(c2ccccc2)N(C)CCCn2ccnc2)no1,OADMET-0004857,4.97,,,,,,
Cc1cc(NC(=O)C2(C)CCCO2)n(-c2cccc(Br)c2)n1,OADMET-0005958,5.09,,,,,,
Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,OADMET-0003766,3.89,,,,,,
Cc1cc(NC(=O)C2CCN(c3ccncc3Cl)CC2)no1,,,1.104657791,2.268631787,-0.340174632,1.462397998,,
Cc1cc(NC(=O)C2CCOCC2)sn1,,,0.675686709,1.027920136,-0.041048018,1.751817788,,
Cc1cc(NC(=O)CCc2c(C)nn(C)c2C)no1,,,0.675686709,1.652922888,0.586986538,1.704750904,,
Cc1cc(NC(=O)CCc2c[nH]nn2)cnc1N1CCCCC1C,OADMET-0003471,5.4,,,,,,
Cc1cc(NC(=O)CCc2cnn(C)c2)c2ccccc2n1,,,0.675686709,1.397592434,0.885132227,1.635282638,,
Cc1cc(NC(=O)CN(C)CCOc2ccccc2)on1,,,2.220748592,2.793825993,-0.287707528,,,
Cc1cc(NC(=O)CN(C)c2c(F)cccc2F)on1,,,,,,1.84135947,,
Cc1cc(NC(=O)CN(C)c2ccc(F)c(Cl)c2)n(C2CCS(=O)(=O)C2)n1,OADMET-0005417,4.88,,,,,,
Cc1cc(NC(=O)Cn2nc(C3CC3)ccc2=O)ccc1Cl,,,,,-0.0486772,-0.065501549,,
Cc1cc(NC(=O)N2Cc3cc4c(cc3C3(CCCC3)C2)OCCO4)no1,,,,,-0.142431431,-0.522878745,,
Cc1cc(NC(=O)NCc2ccc(S(N)(=O)=O)cc2)n(C2CCCC2)n1,OADMET-0001343,3.71,,,,,,
Cc1cc(NC(=O)NCc2cccc(Oc3ccccc3F)c2)n(C2CCS(=O)(=O)C2)n1,OADMET-0005667,5.14,,,,,,
Cc1cc(NC(=O)[C@H](C)N(C)C)c2ccccc2n1,,,0.983536082,2.03661692,-0.089830392,,,
Cc1cc(NC(=O)c2c(F)cccc2Cl)no1,,,0.675686709,1.415457483,,,,
Cc1cc(NC(=O)c2cc(F)cc(F)c2)sn1,,,2.114844413,1.888404168,,,,
Cc1cc(NC(=O)c2ccc(Cl)c3cccnc23)n(C)n1,OADMET-0005597,4.77,,,,,,
Cc1cc(NC(=O)c2ccc(Cl)cc2F)no1,,,,,,0.84509804,,
Cc1cc(NC(=O)c2ccc(NC3CC3)nc2)[nH]n1,,,0.807467376,1.191283301,,,,
Cc1cc(NC(=O)c2cccc(C)c2Cl)n(-c2ccccc2)n1,OADMET-0005438,4.63,,,,,,
Cc1cc(NC(=O)c2ccccc2C)ccc1C(=O)O,OADMET-0002218,3.44,,,,,,
Cc1cc(NC(=O)c2cccs2)no1,,,1.597804842,2.899488912,-0.209614019,1.500099192,,
Cc1cc(NC(c2ccccc2)c2nnc[nH]2)cc(C)c1Cl,OADMET-0004765,4.85,,,,,,
Cc1cc(NC2CCCC2)nc(C2CCNCC2)n1,,,0.675686709,1.395308916,1.823980535,1.853819846,,
Cc1cc(NCC2(c3ccncc3)CC2)ncn1,,,0.675686709,2.297381843,0.395419591,,,
Cc1cc(NCCc2ccccc2S(N)(=O)=O)ncc1S(=O)(=O)N1CC2CCC2(C)C1,OADMET-0002666,6.325,,,,,,
Cc1cc(NCc2ccccc2OC(C)C)cc(C(N)=O)c1,OADMET-0003525,5.42,,,,,,
Cc1cc(NCc2ccnc(N3CCCC3)c2)c2ccccc2n1,,,1.375864714,3.737787441,1.231145739,1.507451061,,
Cc1cc(NS(=O)(=O)CCc2cccc(F)c2)cnc1C,OADMET-0005372,5.23,,,,,,
Cc1cc(NS(=O)(=O)c2cc(C)c(F)c(C)c2)n(-c2ccc([N+](=O)[O-])cc2)n1,OADMET-0003517,4.91,,,,,,
Cc1cc(NS(=O)(=O)c2cc(F)ccc2OC(C)C)cnc1C,OADMET-0003055,5.63,,,,,,
Cc1cc(Nc2cc(N)ncn2)c(=O)n2c1C(=O)NC21CCCCC1,,,0.675686709,1.393627842,1.406425715,,,
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(/C=C/c3ccccc3)n2)n[nH]1,,,,,,-0.698970004,,
Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)CCc3cccc(Cl)c3)C2)n1,,,2.749824402,3.35585976,0.991696072,,,
Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)CCn3ncc4ccccc43)C2)n1,,,2.538235566,3.36208683,1.778460458,,,
Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)COc3ccccc3)C2)n1,,,2.02619812,2.821966583,1.190256515,,,
Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)COc3ccccc3F)C2)n1,,,2.059949454,2.705097036,0.977648796,1.745465169,,
Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)Cn3nc(C)ccc3=O)C2)n1,,,1.295215124,1.953865958,1.476215767,,,
Cc1cc(Nc2ccc3c(c2)oc(=O)n3C)nc(C2CC2)n1,,,1.37821615,2.201683828,-0.144378717,0.727541257,,
Cc1cc(Nc2ccccn2)cc(C2CCCN(CC(=O)Nc3ncc(C)s3)C2)n1,,,1.775464809,2.980412007,1.55955602,1.81640703,,
Cc1cc(Nc2cnccn2)cc(C2CCCN(CC(=O)N3CCCC3)C2)n1,,,0.734719842,1.994000227,1.426521873,,1.642246824,1.632416797
Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)n[nH]1,,,0.927934682,1.6658623,1.019511568,,,
Cc1cc(Nc2ncccn2)cc(C2CCCN(CC(=O)Nc3ccc(F)cc3)C2)n1,,,1.808879124,2.658694277,0.92003456,,,
Cc1cc(Nc2nnc(C)s2)cc(C2CN(C(=O)Cc3csc(C)n3)CCO2)n1,,,1.270795253,2.013241816,1.550074687,,,
Cc1cc(Nc2nnc(C)s2)cc(C2CN(C(=O)c3c(C(C)C)noc3C)CCO2)n1,,,1.352876834,2.178170885,1.734720613,,,
Cc1cc(O)n2ncc(C(=O)NC(C)CCc3ccccc3F)c2n1,OADMET-0005099,4.84,,,,,,
Cc1cc(O)nc(S)n1,OADMET-0003750,2.05,,,,,,
Cc1cc(OCC(=O)N(C)C2CCCCCCC2)no1,,,1.752923841,3.345284314,-0.116378676,1.642068627,,
Cc1cc(OCC(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)ccc1Cl,,,2.63502307,3.160701073,,,,
Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2ccc3c(c2)OC[C@@H]3CC(=O)O)c1,,,0.753812784,1.451479405,0.834777639,,,
Cc1cc(OCc2cc(C#N)ccc2F)ccc1N,,,,,,1.40534636,,
Cc1cc(OCc2ccc(C=O)o2)ccc1[N+](=O)[O-],OADMET-0001240,3.38,,,,,,
Cc1cc(OCc2ccnc(Cl)c2)nnc1C,,,0.675686709,1.712464498,,,,
Cc1cc(OCc2ncc(C(C)(C)C)o2)nn1C,,,1.444638031,2.816379854,-0.145366276,1.266936911,,
Cc1cc(Oc2cnccn2)ccc1N,,,0.675686709,1.494418988,,1.340444115,,
Cc1cc(Oc2ncccn2)ccc1NC(=O)c1c(C)oc(C)c1C,,,0.675686709,2.086619618,-0.096941866,1.740046724,,
Cc1cc(S(=O)(=O)N2CCCc3cc(F)c(F)cc32)cnc1N,OADMET-0003388,5.5,,,,,,
Cc1cc(S(=O)(=O)NC(=O)C(C)Oc2ccccn2)cc(C)c1C,OADMET-0005210,4.52,,,,,,
Cc1cc(S(=O)(=O)NCC2CCOC3(CCC3)C2)c(F)cc1F,OADMET-0004816,4.64,,,,,,
Cc1cc(S(=O)(=O)NCCc2cc(C(C)(C)C)on2)ccc1C#N,OADMET-0002801,5.84,,,,,,
Cc1cc(S(=O)(=O)Nc2ccc(N3CCCC3=O)cc2)cnc1N,OADMET-0004478,5.41,,,,,,
Cc1cc(S(=O)(=O)Nc2cccc3c2OCCC3)sc1C,OADMET-0003244,5.99,,,,,,
Cc1cc(S(N)(=O)=O)oc1C(=O)NC(C)c1cc(Cl)cc2c1OCC2,OADMET-0004956,5.42,,,,,,
Cc1cc(SCC(=O)Nc2ccc(N(C)C)cc2)nc2ccccc12,OADMET-0003113,5.62,,,,,,
Cc1cc(SCc2ccc(Cl)nc2)nc2ccccc12,,,2.515025612,3.139084987,,,,
Cc1cc2c(=O)n3c(nc2s1)CCNCC3,,,0.675686709,1.829020585,,,,
Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)COCC2,,,1.176236,2.432674319,0.526761426,1.560862695,,
Cc1cc2c(cc(C(=O)N[C@H]3COC[C@H]3n3cccn3)n2CC(F)(F)F)s1,OADMET-0002802,5.55,,,,,,
Cc1cc2c(cc1O)CCN(C(=O)C1(c3ccc4c(c3)OCO4)CCOCC1)C2,OADMET-0003180,5.27,,,,,,
Cc1cc2c(o1)CC(C)(C)CC2NC(=O)c1c[nH]c2ccccc2c1=O,OADMET-0003330,5.29,,,,,,
Cc1cc2c(s1)c1cnn(Cc3ccccc3F)c(=O)c1n2C,,,2.512695067,3.423961951,,,,
Cc1cc2cc(C(=O)N(C)CCC(=O)O)oc2cc1C,,,0.675686709,1.027920136,0.235671021,1.672374979,,
Cc1cc2cc(C(=O)N(Cc3ccc4c(c3)OCO4)C3CC3)ccc2o1,,,2.104353935,3.237082055,-0.55346269,1.069668097,,
Cc1cc2cc(C(=O)N3Cc4ccccc4C[C@H]3C(N)=O)oc2cc1C,OADMET-0005587,4.26,,,,,,
Cc1cc2cc(CCNC(=O)C(=O)c3c[nH]c4ccccc34)c(=O)[nH]c2cc1C,OADMET-0001479,4.61,,,,,,
Cc1cc2ccccc2n1CC(=O)N(C)Cc1cnn(C)c1,,,,,0.330814663,1.67651071,,
Cc1cc2ccccc2n1CC(=O)N1CCCC1C(C)(C)O,OADMET-0005772,4.78,,,,,,
Cc1cc2ccccc2n1CC(=O)N1CCNC(=O)C1c1ccccc1,OADMET-0005063,4.33,,,,,,
Cc1cc2ccccc2n1CC(=O)N1CCc2ccc(O)cc2C1,,,1.403566603,2.658493149,0.412600705,1.094471129,,
Cc1cc2ccccc2n1CC(=O)Nc1cccc(N2C(=O)CN(C)C2=O)c1,OADMET-0005100,4.44,,,,,,
Cc1cc2nc(CCC(=O)N3CCC(c4ccc(C(=O)N(C)C)c(N)n4)CC3)[nH]c2cc1C,,,2.02843704,2.505620661,1.558763104,1.59835271,,
Cc1cc2nc(CCC(=O)N3CCc4n[nH]cc4C3)[nH]c2cc1C,,,1.240923479,2.278222981,1.380309463,,,
Cc1cc2nc(Sc3nnc(C)n3C)c3ccccc3n2n1,,,0.675686709,1.543732888,1.052425022,,,
Cc1cc2ncn(CC(=O)NC(C)(C)C)c2cc1C,,,0.675686709,1.845470133,0.742860403,1.592176757,,
Cc1cc2oc(C(=O)NCc3ccncc3)c(C)c2cc1C,OADMET-0001897,3.48,,,,,,
Cc1cc2oc(C(=O)O)c(C)c2cc1C,OADMET-0002284,3.5,,,,,,
Cc1cc2occ(CC(=O)NC3CCN(C)CC3)c2cc1C(C)C,,,1.141857223,2.609339306,0.800664971,1.536810866,,
Cc1ccc(-c2c[nH]cc2C(=O)NCC2(N3CCOCC3)CCCCC2)s1,OADMET-0004825,5.3,,,,,,
Cc1ccc(-c2cc(C(=O)N3CC(C)OC(c4ccsc4)C3)[nH]n2)cc1,OADMET-0005224,4.91,,,,,,
Cc1ccc(-c2cc(C(=O)N3CCN(c4ccc(F)cc4)CC3)c3ccccc3n2)o1,OADMET-0002012,4.33,,,,,,
Cc1ccc(-c2cc(C(=O)Nc3cccc(C(=O)NCCC(N)=O)c3)c3ccccc3n2)o1,OADMET-0005362,4.58,,,,,,
Cc1ccc(-c2cc(C(=O)O)c3ccccc3n2)o1,OADMET-0002328,3.31,,,,,,
Cc1ccc(-c2cc(NC(=O)CN3CCOCC3)on2)cc1,,,0.675686709,1.85115435,-0.250844026,1.717004407,,
Cc1ccc(-c2ccc(-c3nccn3CCCn3cnnc3)o2)cc1,,,1.196037941,2.732886485,2.089354369,1.566201719,,
Cc1ccc(-c2ccc(=O)n(Cc3ccncc3)n2)cc1,,,1.620500418,3.380312565,-0.209853595,1.629409599,,
Cc1ccc(-c2ccc(C)c(NC(=O)[C@@H]3CCOC3)c2)o1,OADMET-0005405,4.56,,,,,,
Cc1ccc(-c2ccc(C)cn2)nc1,OADMET-0003621,1.77,,,,,,
Cc1ccc(-c2ccc(F)cc2COc2ccc(CCC(=O)O)cc2)cc1,,,1.445993182,2.296487488,,,,
Cc1ccc(-c2ccc(N(C)CCO)nn2)c(-n2cccn2)c1,,,0.675686709,1.902051869,1.466549753,,,
Cc1ccc(-c2ccc(NC(=O)c3ncoc3-c3ccccc3)cc2)o1,,,,,-0.35015089,-0.431798276,,
Cc1ccc(-c2ccc3c(ccc4sc5c(c43)NC[C@@H](C)NC5=O)n2)cn1,,,,,0.739635039,-0.698970004,,
Cc1ccc(-c2ccccc2-c2nc3c(cnn3C3CCN(C)CC3)[nH]2)o1,,,0.675686709,1.999973942,1.602916122,1.606918526,,
Cc1ccc(-c2ccnc(N3C[C@@H](C)NC[C@@H]3C)n2)c(C)n1,,,0.675686709,1.895974732,1.410046991,1.413634997,,
Cc1ccc(-c2ccnc(O)c2C#N)cc1,,,0.675686709,1.275909969,-0.014884242,1.068185862,,
Cc1ccc(-c2cn(CC3CCN(Cc4c[nH]c(C)n4)CC3)nn2)cc1,,,0.675686709,1.510451171,1.367693231,1.397940009,,
Cc1ccc(-c2cnc(N)cn2)c2cccnc12,,,1.36398783,1.877192753,-0.173481744,1.502973059,,
Cc1ccc(-c2cnc3ccccc3n2)cc1N,,,2.408026158,2.307496038,,,,
Cc1ccc(-c2cncc(C(=O)NCc3cscn3)c2)cc1,OADMET-0005340,4.22,,,,,,
Cc1ccc(-c2cncc(F)c2)cc1NC(=O)N[C@H]1C[C@@]1(C)OC(C)C,OADMET-0002549,5.63,,,,,,
Cc1ccc(-c2cncc(F)c2)cc1NC(=O)c1ccc2[nH]c(=O)oc2c1,OADMET-0002799,3.4,,,,,,
